538749|||20
324142|||8
209120|||18
42240|||7
478955|||8
703115|||28
382272|||21
297356|||15
610251|||35
1154292|||7
705458|||7
686438|||7
842169|||21
329293|||16
442061|||24
625219|||7
239366|||17
94531|||31
1122516|||27
190860|||7
930475|||16
49691|||10
526664|||32
127902|||24
819072|||7
549203|||7
567834|||8
472747|||7
341902|||7
370467|||12
30560|||25
185742|||12
201461|||17
148729|||7
1118617|||27
494993|||8
1149208|||7
259921|||19
116316|||26
847875|||7
850245|||27
634082|||7
487632|||16
204760|||26
7199|||7
1088918|||45
456532|||7
990685|||7
411415|||30
474749|||11
419512|||16
1029355|||15
45194|||43
177663|||7
251139|||22
229754|||32
323159|||7
547909|||50
628309|||8
525013|||7
775466|||10
131151|||22
420575|||8
444162|||15
592520|||7
229000|||7
421006|||7
206337|||7
25395|||7
269078|||7
115240|||26
853245|||7
1076431|||23
80384|||26
773732|||16
1107660|||7
656306|||7
242971|||7
846337|||17
285187|||16
971882|||16
379339|||24
803100|||7
1117916|||34
191763|||7
296371|||7
918210|||7
73174|||9
709658|||9
1110701|||7
1029981|||7
876271|||7
628516|||8
627140|||7
220082|||10
256632|||8
288056|||18
676120|||18
254593|||24
1062154|||24
638356|||7
7931|||11
443894|||16
55088|||8
976911|||7
917895|||19
388211|||30
1019650|||7
693402|||7
697740|||7
99170|||21
295244|||23
670436|||12
1067068|||7
40230|||8
659519|||22
50189|||13
368571|||40
1070463|||7
635833|||19
103618|||9
273120|||16
977671|||7
381088|||28
354076|||35
845288|||7
810078|||18
312179|||7
909705|||7
214335|||8
344950|||8
262262|||17
744073|||7
360282|||7
69003|||7
95419|||38
742390|||26
989682|||7
889940|||30
359612|||7
38850|||7
46653|||7
1009524|||7
1139253|||7
154914|||7
879288|||12
171169|||7
1026610|||8
873554|||13
219094|||18
940854|||40
428814|||33
402634|||7
500836|||8
220352|||8
779164|||7
48658|||7
983322|||7
696325|||24
799377|||7
225194|||7
591209|||8
986639|||7
238718|||24
615454|||7
317886|||8
356265|||11
427314|||8
144992|||38
1034408|||11
746064|||31
196101|||18
240208|||16
1100443|||7
353066|||43
1111890|||7
537552|||11
119496|||7
1046649|||7
1129759|||7
538151|||7
64575|||7
293160|||23
1168699|||7
322726|||7
827656|||7
416944|||8
1170731|||9
642181|||48
253943|||7
1053823|||34
294030|||48
424430|||7
94323|||7
59287|||7
281153|||7
402119|||7
376522|||7
71546|||19
146273|||13
215225|||7
543808|||8
138428|||8
572348|||8
1149934|||31
1170239|||23
129425|||10
298808|||9
825767|||7
1026830|||7
546534|||7
782634|||20
766084|||8
406993|||7
994257|||8
761559|||7
1052197|||14
883732|||7
396774|||7
148221|||23
838975|||23
179726|||7
654867|||40
359733|||11
1074253|||46
448028|||38
197380|||7
191652|||10
773856|||7
911553|||17
960308|||7
590010|||8
296682|||14
242565|||7
241597|||16
801728|||8
1117155|||7
646465|||7
633583|||7
395513|||7
770019|||7
520100|||7
537404|||7
584522|||8
19471|||7
530453|||10
840649|||7
1012450|||21
509856|||45
102418|||7
480373|||7
278219|||12
911082|||31
583622|||7
777360|||19
99656|||9
619971|||7
836727|||7
1003598|||53
72600|||15
235070|||8
1053918|||11
78674|||10
366987|||24
766918|||7
101241|||10
1162965|||34
1060366|||22
736644|||7
944616|||7
52659|||16
277428|||31
175507|||18
281978|||7
482461|||41
500763|||7
532978|||8
770265|||7
483764|||7
239851|||8
1007527|||7
241515|||7
177185|||7
1096415|||10
940803|||7
37291|||7
525214|||11
664337|||7
602586|||11
87768|||7
441015|||15
84550|||7
715444|||14
358538|||7
213620|||9
99695|||27
562837|||7
975028|||15
538361|||7
232380|||32
15369|||7
327317|||21
935613|||26
800653|||25
157970|||14
12139|||45
496519|||7
997025|||44
65833|||11
144772|||7
641263|||7
133837|||11
175123|||7
37151|||7
332435|||9
735695|||28
90050|||7
110956|||7
149867|||13
350509|||7
1067875|||7
887231|||13
822273|||7
592789|||9
536414|||8
1112575|||18
183809|||51
822368|||51
1068901|||12
152391|||8
402757|||33
707341|||24
868909|||30
61416|||34
882873|||7
606755|||22
939349|||7
15247|||29
908822|||13
259694|||23
564183|||24
700468|||7
1181845|||31
597640|||7
967893|||7
1118323|||11
218308|||10
7785|||9
55968|||14
2739|||8
16510|||13
373043|||13
67352|||16
624432|||13
75246|||7
791019|||18
369071|||7
528785|||7
382559|||32
86861|||22
820958|||10
801588|||7
892698|||7
167685|||7
264907|||10
256215|||14
904996|||7
140615|||43
511228|||7
204916|||16
352633|||7
467460|||7
500712|||9
48568|||7
103586|||13
305736|||18
504843|||8
648556|||10
457086|||7
26203|||14
461966|||7
523220|||11
343101|||7
314596|||8
186825|||7
977963|||31
860979|||7
1053442|||7
774538|||39
995404|||39
804477|||7
1056345|||7
49959|||29
534374|||7
73391|||7
929389|||7
755825|||7
584494|||12
44184|||7
1142098|||34
620196|||33
171995|||7
780865|||22
411571|||7
445780|||9
529912|||8
1075282|||36
274307|||11
339670|||7
274600|||9
1110485|||22
318149|||7
161011|||8
646913|||7
522892|||7
798069|||7
1045868|||7
699871|||24
76530|||7
24781|||13
855646|||7
832163|||12
832789|||7
645016|||7
582100|||26
863691|||17
240713|||7
59616|||15
112404|||7
1126190|||7
241036|||7
390720|||14
502925|||12
1170892|||7
1038319|||7
468132|||7
174883|||36
15901|||8
478718|||7
453861|||10
858472|||7
360676|||7
500735|||32
306083|||7
68566|||25
65723|||25
358302|||10
950578|||8
750827|||7
655759|||7
80193|||7
371056|||7
1069034|||7
1143856|||7
408981|||26
892112|||7
301784|||12
128327|||7
1104454|||23
229744|||14
1090160|||9
1183385|||11
1080262|||8
394999|||7
217870|||31
515927|||9
306635|||7
947940|||8
817037|||23
504337|||7
755972|||16
237205|||15
909936|||7
289871|||7
32670|||8
482084|||10
718243|||7
535422|||8
183010|||11
627898|||7
466337|||36
602083|||32
743926|||10
958057|||29
1078876|||8
97732|||16
472274|||18
664704|||7
1148744|||7
33727|||7
193988|||8
287939|||7
160658|||17
518195|||7
674027|||7
302222|||7
372954|||35
367126|||7
326793|||7
1019448|||7
705713|||15
1111722|||8
810568|||24
724267|||7
562940|||7
166053|||7
970297|||7
68945|||14
1089578|||21
390732|||14
643892|||7
646783|||17
947685|||7
729097|||7
138531|||27
176992|||9
430725|||7
1182450|||7
949561|||7
594380|||7
1051634|||7
948618|||9
46122|||12
848189|||19
127513|||17
978716|||7
522705|||22
273573|||9
331634|||7
1055456|||7
326270|||7
661532|||7
230375|||7
704484|||7
1131922|||10
955221|||7
910391|||7
469997|||8
18665|||7
649092|||7
467964|||17
630165|||7
960986|||7
403969|||7
1054124|||22
667029|||7
381919|||8
50862|||7
77742|||24
402300|||21
428019|||21
870535|||7
991118|||21
630521|||7
812963|||14
568381|||10
501226|||7
1078473|||7
387711|||7
1050895|||7
436871|||12
133858|||8
163343|||7
899428|||15
960150|||7
1048016|||10
665921|||26
62373|||8
1029135|||22
1442|||15
5291|||7
83359|||7
523464|||41
684034|||51
354148|||16
410233|||8
144543|||15
869708|||30
754634|||10
672028|||7
928877|||32
904208|||21
243996|||7
976377|||36
587522|||24
1040159|||10
799286|||51
1157113|||7
875136|||10
370967|||7
122328|||14
835219|||38
531387|||16
652547|||7
480512|||18
289643|||12
937006|||33
113255|||7
629586|||26
637581|||8
1103853|||20
254888|||10
231137|||19
499233|||19
303287|||13
497895|||24
751566|||7
756788|||7
105351|||7
463184|||8
238298|||7
713108|||15
745351|||11
227944|||7
150346|||7
712205|||7
223772|||8
156418|||7
636113|||12
736913|||7
607555|||11
921519|||7
405883|||16
393138|||7
387840|||9
445252|||8
1151944|||8
572921|||7
671236|||12
551311|||10
124205|||8
221664|||7
232607|||29
378009|||25
1034414|||8
212604|||11
981031|||7
288606|||14
995174|||11
938551|||22
1168446|||12
59615|||29
648314|||9
131679|||8
980512|||22
286210|||16
28917|||15
963896|||7
40379|||7
449128|||12
594512|||7
418668|||7
606625|||7
679538|||22
65831|||7
1134903|||28
214849|||8
20472|||7
330395|||19
451802|||10
442074|||7
1163024|||37
887852|||7
324837|||11
1176476|||8
719248|||29
429731|||7
339627|||21
986925|||7
650093|||25
10498|||7
843095|||12
300376|||8
926580|||21
558908|||7
557899|||7
951750|||7
3133|||7
208440|||7
1095759|||7
455892|||10
646790|||7
122416|||21
4389|||7
197224|||12
561870|||21
1025098|||7
1064267|||7
114077|||7
501229|||8
80823|||17
864237|||7
933213|||16
104509|||13
63943|||7
98609|||7
349315|||7
853976|||27
101292|||7
730492|||7
292160|||7
606889|||7
479503|||16
548302|||22
1174708|||17
37822|||17
671051|||21
1009429|||7
731727|||7
15088|||7
787938|||49
440672|||12
628969|||7
803050|||13
1053057|||7
397224|||8
309994|||7
910748|||7
362152|||8
986447|||9
82070|||7
853272|||9
403610|||13
959347|||9
760389|||7
388576|||7
384499|||7
3805|||33
430560|||7
908497|||7
1139429|||7
486922|||19
332123|||7
510281|||7
1044580|||7
51492|||9
42874|||7
1089085|||7
163992|||10
366360|||9
607674|||21
70395|||11
307391|||58
318586|||7
291258|||7
601376|||7
639772|||20
389408|||45
302592|||8
667978|||7
185815|||12
532797|||7
550490|||16
210140|||8
974518|||7
613214|||32
1031689|||7
772215|||7
462020|||7
626876|||10
948929|||7
215138|||7
7664|||28
791008|||10
260987|||7
370909|||25
818729|||35
108964|||7
561990|||7
916988|||7
767244|||7
1113621|||14
142916|||7
479223|||7
584667|||7
107426|||14
383778|||7
382091|||13
155627|||27
1040675|||7
143131|||12
581071|||11
1071633|||21
681684|||28
961566|||7
911068|||7
1041996|||7
480123|||7
238620|||46
275453|||7
439269|||43
547295|||7
200887|||18
111156|||7
764269|||8
670109|||7
602031|||10
33479|||15
476347|||8
1003824|||38
415021|||7
792027|||23
745871|||12
731762|||35
515554|||7
1173746|||7
144380|||8
1076150|||11
536597|||7
524759|||8
736463|||14
562933|||9
747622|||7
617575|||7
813976|||7
927377|||18
509243|||10
1003064|||9
324390|||8
505255|||7
28854|||28
964183|||11
344921|||7
684398|||21
174033|||28
769583|||7
487585|||10
175981|||27
116021|||7
687537|||20
636239|||7
323667|||33
729121|||7
234995|||20
